date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,ds,Adj. Close,Adj. Open,y,Daily Change
2013-02-26,160.65,163.52,160.4201,161.99,161.99,1381100.0,0.0,1.0,2013-02-26,161.99,160.65,161.99,1.3400000000000034
2013-02-27,163.0,167.23,162.74,166.06,166.06,1034600.0,0.0,1.0,2013-02-27,166.06,163.0,166.06,3.0600000000000023
2013-02-28,165.6,168.6861,164.62,166.34,166.34,1212200.0,0.0,1.0,2013-02-28,166.34,165.6,166.34,0.7400000000000091
2013-03-01,165.3,171.11,164.45,168.7,168.7,1710900.0,0.0,1.0,2013-03-01,168.7,165.3,168.7,3.3999999999999773
2013-03-04,167.64,170.02,165.98,169.96,169.96,1230100.0,0.0,1.0,2013-03-04,169.96,167.64,169.96,2.3200000000000216
2013-03-05,170.08,173.72,170.05,171.31,171.31,1371200.0,0.0,1.0,2013-03-05,171.31,170.08,171.31,1.2299999999999898
2013-03-06,171.54,172.58,169.99,172.45,172.45,1074000.0,0.0,1.0,2013-03-06,172.45,171.54,172.45,0.9099999999999966
2013-03-07,172.44,173.0,171.0,171.47,171.47,968900.0,0.0,1.0,2013-03-07,171.47,172.44,171.47,-0.9699999999999989
2013-03-08,172.41,172.985,171.22,172.38,172.38,1165600.0,0.0,1.0,2013-03-08,172.38,172.41,172.38,-0.030000000000001137
2013-03-11,171.85,174.21,171.42,174.14,174.14,1092200.0,0.0,1.0,2013-03-11,174.14,171.85,174.14,2.289999999999992
2013-03-12,174.44,176.47,173.8101,176.05,176.05,1944700.0,0.0,1.0,2013-03-12,176.05,174.44,176.05,1.6100000000000136
2013-03-13,175.62,176.34,174.23,176.15,176.15,1191500.0,0.0,1.0,2013-03-13,176.15,175.62,176.15,0.5300000000000011
2013-03-14,176.2,177.91,175.91,176.78,176.78,1041800.0,0.0,1.0,2013-03-14,176.78,176.2,176.78,0.5800000000000125
2013-03-15,175.96,178.18,175.76,176.78,176.78,2049500.0,0.0,1.0,2013-03-15,176.78,175.96,176.78,0.8199999999999932
2013-03-18,174.81,176.74,174.53,175.52,175.52,871000.0,0.0,1.0,2013-03-18,175.52,174.81,175.52,0.710000000000008
2013-03-19,175.78,177.55,174.72,175.61,175.61,1236400.0,0.0,1.0,2013-03-19,175.61,175.78,175.61,-0.1699999999999875
2013-03-20,177.06,178.41,176.64,178.1,178.1,830800.0,0.0,1.0,2013-03-20,178.1,177.06,178.1,1.039999999999992
2013-03-21,177.28,178.33,176.18,176.55,176.55,1047800.0,0.0,1.0,2013-03-21,176.55,177.28,176.55,-0.7299999999999898
2013-03-22,176.88,178.9,176.88,178.0,178.0,929300.0,0.0,1.0,2013-03-22,178.0,176.88,178.0,1.1200000000000045
2013-03-25,178.48,178.48,175.63,176.22,176.22,1136600.0,0.0,1.0,2013-03-25,176.22,178.48,176.22,-2.259999999999991
2013-03-26,177.42,178.13,175.98,177.09,177.09,1232700.0,0.0,1.0,2013-03-26,177.09,177.42,177.09,-0.3299999999999841
2013-03-27,176.52,184.17,176.01,182.68,182.68,2458200.0,0.0,1.0,2013-03-27,182.68,176.52,182.68,6.159999999999997
2013-03-28,186.6,192.92,186.36,192.618,192.618,3995000.0,0.0,1.0,2013-03-28,192.618,186.6,192.618,6.018000000000001
2013-04-01,193.66,196.78,191.8,192.77,192.77,2067300.0,0.0,1.0,2013-04-01,192.77,193.66,192.77,-0.8899999999999864
2013-04-02,194.94,199.5399,194.23,198.19,198.19,2039300.0,0.0,1.0,2013-04-02,198.19,194.94,198.19,3.25
2013-04-03,198.38,199.0456,194.16,195.74,195.74,1824400.0,0.0,1.0,2013-04-03,195.74,198.38,195.74,-2.6399999999999864
2013-04-04,197.76,198.87,194.48,195.68,195.68,1199200.0,0.0,1.0,2013-04-04,195.68,197.76,195.68,-2.079999999999984
2013-04-05,193.05,193.9899,191.8,193.31,193.31,1317900.0,0.0,1.0,2013-04-05,193.31,193.05,193.31,0.2599999999999909
2013-04-08,193.6,194.8799,192.33,194.13,194.13,709200.0,0.0,1.0,2013-04-08,194.13,193.6,194.13,0.5300000000000011
2013-04-09,194.51,195.43,192.2,193.17,193.17,746400.0,0.0,1.0,2013-04-09,193.17,194.51,193.17,-1.3400000000000034
2013-04-10,193.69,198.44,193.22,198.34,198.34,887300.0,0.0,1.0,2013-04-10,198.34,193.69,198.34,4.650000000000006
2013-04-11,198.94,201.0,197.18,200.26,200.26,884900.0,0.0,1.0,2013-04-11,200.26,198.94,200.26,1.3199999999999932
2013-04-12,202.59,209.0,201.9,207.01,207.01,1833700.0,0.0,1.0,2013-04-12,207.01,202.59,207.01,4.4199999999999875
2013-04-15,206.88,207.5,198.5094,198.75,198.75,1409100.0,0.0,1.0,2013-04-15,198.75,206.88,198.75,-8.129999999999995
2013-04-16,201.51,202.48,197.74,202.125,202.125,1308100.0,0.0,1.0,2013-04-16,202.125,201.51,202.125,0.6150000000000091
2013-04-17,200.11,204.75,199.0,204.08,204.08,1310000.0,0.0,1.0,2013-04-17,204.08,200.11,204.08,3.969999999999999
2013-04-18,204.18,204.18,197.92,198.66,198.66,978800.0,0.0,1.0,2013-04-18,198.66,204.18,198.66,-5.52000000000001
2013-04-19,197.65,203.72,197.5,203.27,203.27,942600.0,0.0,1.0,2013-04-19,203.27,197.65,203.27,5.6200000000000045
2013-04-22,204.86,216.67,204.36,215.2,215.2,2678300.0,0.0,1.0,2013-04-22,215.2,204.86,215.2,10.339999999999975
2013-04-23,216.88,217.8,211.23,212.76,212.76,1971700.0,0.0,1.0,2013-04-23,212.76,216.88,212.76,-4.1200000000000045
2013-04-24,211.93,212.31,205.91,206.18,206.18,1584900.0,0.0,1.0,2013-04-24,206.18,211.93,206.18,-5.75
2013-04-25,212.23,217.67,212.1001,216.0,216.0,1984800.0,0.0,1.0,2013-04-25,216.0,212.23,216.0,3.7700000000000102
2013-04-26,215.89,218.455,212.53,213.59,213.59,1083400.0,0.0,1.0,2013-04-26,213.59,215.89,213.59,-2.299999999999983
2013-04-29,219.71,225.0,219.35,223.61,223.61,2066300.0,0.0,1.0,2013-04-29,223.61,219.71,223.61,3.9000000000000057
2013-04-30,223.94,226.18,218.21,218.93,218.93,1622000.0,0.0,1.0,2013-04-30,218.93,223.94,218.93,-5.009999999999991
2013-05-01,215.39,218.39,214.0,214.33,214.33,1236200.0,0.0,1.0,2013-05-01,214.33,215.39,214.33,-1.0599999999999739
2013-05-02,214.68,219.08,213.26,217.3,217.3,1124500.0,0.0,1.0,2013-05-02,217.3,214.68,217.3,2.6200000000000045
2013-05-03,220.39,222.55,217.85,218.85,218.85,922300.0,0.0,1.0,2013-05-03,218.85,220.39,218.85,-1.539999999999992
2013-05-06,221.72,222.0,215.39,215.73,215.73,942200.0,0.0,1.0,2013-05-06,215.73,221.72,215.73,-5.990000000000009
2013-05-07,214.81,216.62,211.63,212.55,212.55,1119600.0,0.0,1.0,2013-05-07,212.55,214.81,212.55,-2.259999999999991
2013-05-08,212.03,215.6199,209.57,210.71,210.71,1141500.0,0.0,1.0,2013-05-08,210.71,212.03,210.71,-1.3199999999999932
2013-05-09,210.4,212.04,208.5001,209.28,209.28,1027600.0,0.0,1.0,2013-05-09,209.28,210.4,209.28,-1.1200000000000045
2013-05-10,210.76,213.38,209.05,213.22,213.22,1108500.0,0.0,1.0,2013-05-10,213.22,210.76,213.22,2.460000000000008
2013-05-13,216.5,222.93,215.94,222.74,222.74,1593200.0,0.0,1.0,2013-05-13,222.74,216.5,222.74,6.240000000000009
2013-05-14,223.4,231.99,222.75,229.84,229.84,1972300.0,0.0,1.0,2013-05-14,229.84,223.4,229.84,6.439999999999998
2013-05-15,228.73,230.98,224.5801,227.13,227.13,933800.0,0.0,1.0,2013-05-15,227.13,228.73,227.13,-1.5999999999999943
2013-05-16,226.68,228.84,223.107,227.99,227.99,1592700.0,0.0,1.0,2013-05-16,227.99,226.68,227.99,1.3100000000000023
2013-05-17,228.36,228.86,224.6,226.85,226.85,1243900.0,0.0,1.0,2013-05-17,226.85,228.36,226.85,-1.5100000000000193
2013-05-20,226.05,234.46,224.33,225.18,225.18,1281700.0,0.0,1.0,2013-05-20,225.18,226.05,225.18,-0.8700000000000045
2013-05-21,226.17,234.2,226.0,231.33,231.33,1364500.0,0.0,1.0,2013-05-21,231.33,226.17,231.33,5.160000000000025
2013-05-22,232.27,238.83,230.06,233.07,233.07,1404900.0,0.0,1.0,2013-05-22,233.07,232.27,233.07,0.799999999999983
2013-05-23,230.25,235.1,226.011,232.62,232.62,1231200.0,0.0,1.0,2013-05-23,232.62,230.25,232.62,2.3700000000000045
2013-05-24,230.87,235.4,229.35,235.24,235.24,825900.0,0.0,1.0,2013-05-24,235.24,230.87,235.24,4.3700000000000045
2013-05-28,237.23,242.64,236.28,240.86,240.86,1451800.0,0.0,1.0,2013-05-28,240.86,237.23,240.86,3.630000000000024
2013-05-29,239.42,242.18,238.44,238.99,238.99,1143900.0,0.0,1.0,2013-05-29,238.99,239.42,238.99,-0.4299999999999784
2013-05-30,235.82,241.12,233.12,238.89,238.89,1268000.0,0.0,1.0,2013-05-30,238.89,235.82,238.89,3.069999999999993
2013-05-31,237.18,240.49,237.01,237.49,237.49,1337300.0,0.0,1.0,2013-05-31,237.49,237.18,237.49,0.3100000000000023
2013-06-03,234.15,234.7,220.08,227.39,227.39,2464200.0,0.0,1.0,2013-06-03,227.39,234.15,227.39,-6.760000000000019
2013-06-04,224.22,225.0,218.38,219.74,219.74,2515100.0,0.0,1.0,2013-06-04,219.74,224.22,219.74,-4.47999999999999
2013-06-05,219.0,223.6,209.87,214.1,214.1,2335600.0,0.0,1.0,2013-06-05,214.1,219.0,214.1,-4.900000000000006
2013-06-06,214.35,221.35,212.87,221.19,221.19,1612200.0,0.0,1.0,2013-06-06,221.19,214.35,221.19,6.840000000000003
2013-06-07,223.57,228.1,223.3,225.02,225.02,1722400.0,0.0,1.0,2013-06-07,225.02,223.57,225.02,1.450000000000017
2013-06-10,225.81,226.6,220.47,222.19,222.19,1020900.0,0.0,1.0,2013-06-10,222.19,225.81,222.19,-3.6200000000000045
2013-06-11,219.62,225.0,218.31,223.03,223.03,1331800.0,0.0,1.0,2013-06-11,223.03,219.62,223.03,3.4099999999999966
2013-06-12,217.7,218.9,204.12,206.55,206.55,2778600.0,0.0,1.0,2013-06-12,206.55,217.7,206.55,-11.149999999999977
2013-06-13,205.86,210.87,204.56,209.58,209.58,2011600.0,0.0,1.0,2013-06-13,209.58,205.86,209.58,3.719999999999999
2013-06-14,212.0,217.65,208.421,211.99,211.99,1569400.0,0.0,1.0,2013-06-14,211.99,212.0,211.99,-0.009999999999990905
2013-06-17,214.01,216.0,206.62,207.75,207.75,1650000.0,0.0,1.0,2013-06-17,207.75,214.01,207.75,-6.259999999999991
2013-06-18,210.47,211.62,206.43,210.8,210.8,1440700.0,0.0,1.0,2013-06-18,210.8,210.47,210.8,0.3300000000000125
2013-06-19,210.47,211.26,203.59,203.8,203.8,1213600.0,0.0,1.0,2013-06-19,203.8,210.47,203.8,-6.6699999999999875
2013-06-20,201.6,202.97,197.7,199.58,199.58,1937200.0,0.0,1.0,2013-06-20,199.58,201.6,199.58,-2.019999999999982
2013-06-21,201.01,202.9799,194.66,199.074,199.074,3518200.0,0.0,1.0,2013-06-21,199.074,201.01,199.074,-1.9359999999999786
2013-06-24,197.8,203.6525,195.1,200.46,200.46,1820100.0,0.0,1.0,2013-06-24,200.46,197.8,200.46,2.6599999999999966
2013-06-25,201.75,202.31,196.691,199.15,199.15,1199500.0,0.0,1.0,2013-06-25,199.15,201.75,199.15,-2.5999999999999943
2013-06-26,201.57,209.87,200.26,208.43,208.43,1477600.0,0.0,1.0,2013-06-26,208.43,201.57,208.43,6.860000000000014
2013-06-27,209.8,212.98,207.82,208.81,208.81,1400700.0,0.0,1.0,2013-06-27,208.81,209.8,208.81,-0.9900000000000091
2013-06-28,221.68,224.63,215.13,215.2,215.2,3110400.0,0.0,1.0,2013-06-28,215.2,221.68,215.2,-6.480000000000018
2013-07-01,220.25,223.8,217.725,217.875,217.875,1523000.0,0.0,1.0,2013-07-01,217.875,220.25,217.875,-2.375
2013-07-02,217.49,219.28,215.22,216.65,216.65,1172500.0,0.0,1.0,2013-07-02,216.65,217.49,216.65,-0.8400000000000034
2013-07-03,214.87,218.67,214.53,217.5,217.5,362300.0,0.0,1.0,2013-07-03,217.5,214.87,217.5,2.6299999999999955
2013-07-05,220.27,223.94,220.12,221.65,221.65,806100.0,0.0,1.0,2013-07-05,221.65,220.27,221.65,1.3799999999999955
2013-07-08,223.38,225.22,217.5,218.07,218.07,943600.0,0.0,1.0,2013-07-08,218.07,223.38,218.07,-5.310000000000002
2013-07-09,219.2,220.92,215.81,219.258,219.258,829100.0,0.0,1.0,2013-07-09,219.258,219.2,219.258,0.058000000000021146
2013-07-10,218.87,221.51,216.38,219.7,219.7,857700.0,0.0,1.0,2013-07-10,219.7,218.87,219.7,0.8299999999999841
2013-07-11,222.61,226.0,220.83,223.3,223.3,1260900.0,0.0,1.0,2013-07-11,223.3,222.61,223.3,0.6899999999999977
2013-07-12,222.52,226.54,219.19,226.34,226.34,1360600.0,0.0,1.0,2013-07-12,226.34,222.52,226.34,3.819999999999993
2013-07-15,228.01,228.01,222.5,224.33,224.33,810500.0,0.0,1.0,2013-07-15,224.33,228.01,224.33,-3.6799999999999784
2013-07-16,223.94,225.53,220.031,222.85,222.85,1063500.0,0.0,1.0,2013-07-16,222.85,223.94,222.85,-1.0900000000000034
2013-07-17,224.06,227.12,223.32,225.1,225.1,1025100.0,0.0,1.0,2013-07-17,225.1,224.06,225.1,1.039999999999992
2013-07-18,225.33,226.99,222.624,223.12,223.12,813700.0,0.0,1.0,2013-07-18,223.12,225.33,223.12,-2.210000000000008
2013-07-19,224.33,230.62,220.1,230.27,230.27,1592600.0,0.0,1.0,2013-07-19,230.27,224.33,230.27,5.939999999999998
2013-07-22,234.69,234.74,222.09,231.67,231.67,2486000.0,0.0,1.0,2013-07-22,231.67,234.69,231.67,-3.0200000000000102
2013-07-23,231.55,231.83,221.91,222.655,222.655,1723300.0,0.0,1.0,2013-07-23,222.655,231.55,222.655,-8.89500000000001
2013-07-24,222.73,226.97,221.178,226.61,226.61,1455800.0,0.0,1.0,2013-07-24,226.61,222.73,226.61,3.880000000000024
2013-07-25,233.53,233.97,222.2,227.48,227.48,2392700.0,0.0,1.0,2013-07-25,227.48,233.53,227.48,-6.050000000000011
2013-07-26,226.4,227.76,218.16,223.23,223.23,1403400.0,0.0,1.0,2013-07-26,223.23,226.4,223.23,-3.170000000000016
2013-07-29,221.86,224.11,215.96,215.96,215.96,1429100.0,0.0,1.0,2013-07-29,215.96,221.86,215.96,-5.900000000000006
2013-07-30,216.98,217.99,214.2101,216.93,216.93,1798000.0,0.0,1.0,2013-07-30,216.93,216.98,216.93,-0.04999999999998295
2013-07-31,217.49,221.7,216.06,218.13,218.13,1202900.0,0.0,1.0,2013-07-31,218.13,217.49,218.13,0.6399999999999864
2013-08-01,218.82,221.58,218.03,220.199,220.199,1119600.0,0.0,1.0,2013-08-01,220.199,218.82,220.199,1.379000000000019
2013-08-02,220.38,227.8,220.3,227.76,227.76,1529600.0,0.0,1.0,2013-08-02,227.76,220.38,227.76,7.3799999999999955
2013-08-05,228.0,229.0,225.1,227.57,227.57,969800.0,0.0,1.0,2013-08-05,227.57,228.0,227.57,-0.4300000000000068
2013-08-06,227.21,227.36,221.7,221.82,221.82,771200.0,0.0,1.0,2013-08-06,221.82,227.21,221.82,-5.390000000000015
2013-08-07,220.64,223.0,217.13,217.76,217.76,1114500.0,0.0,1.0,2013-08-07,217.76,220.64,217.76,-2.8799999999999955
2013-08-08,219.7,219.9999,215.87,216.89,216.89,807800.0,0.0,1.0,2013-08-08,216.89,219.7,216.89,-2.8100000000000023
2013-08-09,214.75,217.1,212.01,212.35,212.35,1028900.0,0.0,1.0,2013-08-09,212.35,214.75,212.35,-2.4000000000000057
2013-08-12,210.79,210.79,203.55,206.89,206.89,1958700.0,0.0,1.0,2013-08-12,206.89,210.79,206.89,-3.9000000000000057
2013-08-13,206.88,213.49,206.15,211.25,211.25,1775900.0,0.0,1.0,2013-08-13,211.25,206.88,211.25,4.3700000000000045
2013-08-14,210.93,214.16,210.652,211.52,211.52,1054800.0,0.0,1.0,2013-08-14,211.52,210.93,211.52,0.5900000000000034
2013-08-15,209.41,209.86,205.73,206.53,206.53,814900.0,0.0,1.0,2013-08-15,206.53,209.41,206.53,-2.8799999999999955
2013-08-16,205.61,208.92,205.28,206.89,206.89,1252200.0,0.0,1.0,2013-08-16,206.89,205.61,206.89,1.2799999999999727
2013-08-19,207.15,209.95,206.84,206.87,206.87,639800.0,0.0,1.0,2013-08-19,206.87,207.15,206.87,-0.28000000000000114
2013-08-20,206.81,209.246,206.24,206.55,206.55,736400.0,0.0,1.0,2013-08-20,206.55,206.81,206.55,-0.2599999999999909
2013-08-21,205.61,210.98,203.55,208.08,208.08,999500.0,0.0,1.0,2013-08-21,208.08,205.61,208.08,2.469999999999999
2013-08-22,208.35,212.77,208.01,211.48,211.48,612400.0,0.0,1.0,2013-08-22,211.48,208.35,211.48,3.1299999999999955
2013-08-23,211.49,212.25,210.02,211.38,211.38,608700.0,0.0,1.0,2013-08-23,211.38,211.49,211.38,-0.11000000000001364
2013-08-26,212.02,214.923,210.985,212.34,212.34,803100.0,0.0,1.0,2013-08-26,212.34,212.02,212.34,0.3199999999999932
2013-08-27,210.09,211.71,207.39,207.65,207.65,725900.0,0.0,1.0,2013-08-27,207.65,210.09,207.65,-2.4399999999999977
2013-08-28,208.27,211.29,206.6,209.71,209.71,809600.0,0.0,1.0,2013-08-28,209.71,208.27,209.71,1.4399999999999977
2013-08-29,209.19,217.07,209.03,214.13,214.13,859700.0,0.0,1.0,2013-08-29,214.13,209.19,214.13,4.939999999999998
2013-08-30,213.99,214.56,210.87,213.02,213.02,1002300.0,0.0,1.0,2013-08-30,213.02,213.99,213.02,-0.9699999999999989
2013-09-03,216.0,222.45,213.05,221.79,221.79,1223400.0,0.0,1.0,2013-09-03,221.79,216.0,221.79,5.789999999999992
2013-09-04,223.64,231.65,223.0,230.585,230.585,1905400.0,0.0,1.0,2013-09-04,230.585,223.64,230.585,6.945000000000022
2013-09-05,229.81,231.72,226.02,227.7,227.7,1074700.0,0.0,1.0,2013-09-05,227.7,229.81,227.7,-2.1100000000000136
2013-09-06,229.5,230.0,224.43,225.18,225.18,1256400.0,0.0,1.0,2013-09-06,225.18,229.5,225.18,-4.319999999999993
2013-09-09,226.09,229.0,224.94,228.858,228.858,891600.0,0.0,1.0,2013-09-09,228.858,226.09,228.858,2.7680000000000007
2013-09-10,230.0,230.35,224.79,228.694,228.694,932200.0,0.0,1.0,2013-09-10,228.694,230.0,228.694,-1.3060000000000116
2013-09-11,228.5,236.54,227.79,236.27,236.27,1220800.0,0.0,1.0,2013-09-11,236.27,228.5,236.27,7.77000000000001
2013-09-12,236.77,238.5,233.0801,234.11,234.11,1112200.0,0.0,1.0,2013-09-12,234.11,236.77,234.11,-2.6599999999999966
2013-09-13,234.95,236.07,231.5401,234.71,234.71,650400.0,0.0,1.0,2013-09-13,234.71,234.95,234.71,-0.23999999999998067
2013-09-16,238.03,240.375,236.31,239.57,239.57,1042600.0,0.0,1.0,2013-09-16,239.57,238.03,239.57,1.539999999999992
2013-09-17,238.98,241.0,236.23,240.05,240.05,797900.0,0.0,1.0,2013-09-17,240.05,238.98,240.05,1.0700000000000216
2013-09-18,245.99,246.49,240.05,246.346,246.346,1606300.0,0.0,1.0,2013-09-18,246.346,245.99,246.346,0.35599999999999454
2013-09-19,247.03,248.95,244.62,247.98,247.98,1395600.0,0.0,1.0,2013-09-19,247.98,247.03,247.98,0.9499999999999886
2013-09-20,248.28,248.75,246.05,248.13,248.13,1673300.0,0.0,1.0,2013-09-20,248.13,248.28,248.13,-0.15000000000000568
2013-09-23,248.4,248.4,241.5229,242.674,242.674,1059900.0,0.0,1.0,2013-09-23,242.674,248.4,242.674,-5.725999999999999
2013-09-24,242.46,243.97,240.89,243.54,243.54,849100.0,0.0,1.0,2013-09-24,243.54,242.46,243.54,1.079999999999984
2013-09-25,244.1,244.36,241.27,241.512,241.512,872300.0,0.0,1.0,2013-09-25,241.512,244.1,241.512,-2.587999999999994
2013-09-26,241.94,245.88,241.48,243.05,243.05,989200.0,0.0,1.0,2013-09-26,243.05,241.94,243.05,1.1100000000000136
2013-09-27,241.23,245.16,238.47,244.82,244.82,1118900.0,0.0,1.0,2013-09-27,244.82,241.23,244.82,3.5900000000000034
2013-09-30,242.0,244.5,240.29,240.76,240.76,924500.0,0.0,1.0,2013-09-30,240.76,242.0,240.76,-1.240000000000009
2013-10-01,242.85,245.75,241.95,244.92,244.92,914800.0,0.0,1.0,2013-10-01,244.92,242.85,244.92,2.069999999999993
2013-10-02,243.9,248.32,243.625,246.23,246.23,849300.0,0.0,1.0,2013-10-02,246.23,243.9,246.23,2.329999999999984
2013-10-03,244.71,245.9799,233.5,233.84,233.84,1683000.0,0.0,1.0,2013-10-03,233.84,244.71,233.84,-10.870000000000005
2013-10-04,236.39,241.45,235.4,240.3,240.3,1326000.0,0.0,1.0,2013-10-04,240.3,236.39,240.3,3.910000000000025
2013-10-07,237.47,240.91,235.59,236.59,236.59,911400.0,0.0,1.0,2013-10-07,236.59,237.47,236.59,-0.8799999999999955
2013-10-08,235.37,237.75,225.11,225.499,225.499,1556400.0,0.0,1.0,2013-10-08,225.499,235.37,225.499,-9.87100000000001
2013-10-09,226.96,228.15,221.07,223.85,223.85,1429600.0,0.0,1.0,2013-10-09,223.85,226.96,223.85,-3.1100000000000136
2013-10-10,228.26,234.85,227.5001,234.17,234.17,1185000.0,0.0,1.0,2013-10-10,234.17,228.26,234.17,5.909999999999997
2013-10-11,233.97,238.65,233.26,234.8,234.8,895300.0,0.0,1.0,2013-10-11,234.8,233.97,234.8,0.8300000000000125
2013-10-14,232.65,238.97,231.02,238.84,238.84,701800.0,0.0,1.0,2013-10-14,238.84,232.65,238.84,6.189999999999998
2013-10-15,237.69,239.07,236.19,236.47,236.47,765700.0,0.0,1.0,2013-10-15,236.47,237.69,236.47,-1.2199999999999989
2013-10-16,236.57,241.88,236.35,241.18,241.18,1149400.0,0.0,1.0,2013-10-16,241.18,236.57,241.18,4.610000000000014
2013-10-17,241.02,247.46,240.05,247.101,247.101,932700.0,0.0,1.0,2013-10-17,247.101,241.02,247.101,6.080999999999989
2013-10-18,246.7,246.86,241.655,244.904,244.904,1122400.0,0.0,1.0,2013-10-18,244.904,246.7,244.904,-1.7959999999999923
2013-10-21,245.19,246.5,241.52,243.07,243.07,776000.0,0.0,1.0,2013-10-21,243.07,245.19,243.07,-2.1200000000000045
2013-10-22,244.25,251.96,243.02,250.6,250.6,1240300.0,0.0,1.0,2013-10-22,250.6,244.25,250.6,6.349999999999994
2013-10-23,249.8,251.838,247.43,251.12,251.12,993500.0,0.0,1.0,2013-10-23,251.12,249.8,251.12,1.3199999999999932
2013-10-24,251.99,252.99,248.37,249.22,249.22,1035000.0,0.0,1.0,2013-10-24,249.22,251.99,249.22,-2.7700000000000102
2013-10-25,250.53,252.8265,247.755,252.26,252.26,1350800.0,0.0,1.0,2013-10-25,252.26,250.53,252.26,1.7299999999999898
2013-10-28,250.465,262.0,245.03,254.43,254.43,2578800.0,0.0,1.0,2013-10-28,254.43,250.465,254.43,3.9650000000000034
2013-10-29,255.85,256.0,249.13,254.39,254.39,875300.0,0.0,1.0,2013-10-29,254.39,255.85,254.39,-1.460000000000008
2013-10-30,253.72,254.815,246.77,248.95,248.95,934500.0,0.0,1.0,2013-10-30,248.95,253.72,248.95,-4.77000000000001
2013-10-31,249.23,251.0,244.17,244.19,244.19,1176100.0,0.0,1.0,2013-10-31,244.19,249.23,244.19,-5.039999999999992
2013-11-01,245.57,248.315,239.61,243.1,243.1,1593300.0,0.0,1.0,2013-11-01,243.1,245.57,243.1,-2.469999999999999
2013-11-04,243.79,245.95,239.85,240.07,240.07,942200.0,0.0,1.0,2013-11-04,240.07,243.79,240.07,-3.719999999999999
2013-11-05,237.99,244.87,237.99,244.06,244.06,995300.0,0.0,1.0,2013-11-05,244.06,237.99,244.06,6.069999999999993
2013-11-06,245.27,245.98,237.63,238.478,238.478,1046700.0,0.0,1.0,2013-11-06,238.478,245.27,238.478,-6.792000000000002
2013-11-07,239.72,242.89,230.53,231.19,231.19,1444900.0,0.0,1.0,2013-11-07,231.19,239.72,231.19,-8.530000000000001
2013-11-08,233.12,237.54,230.25,236.69,236.69,1095900.0,0.0,1.0,2013-11-08,236.69,233.12,236.69,3.569999999999993
2013-11-11,236.23,237.43,232.36,234.79,234.79,770400.0,0.0,1.0,2013-11-11,234.79,236.23,234.79,-1.4399999999999977
2013-11-12,233.5,235.63,231.0,235.62,235.62,991100.0,0.0,1.0,2013-11-12,235.62,233.5,235.62,2.1200000000000045
2013-11-13,233.7,236.43,232.11,236.1,236.1,1006000.0,0.0,1.0,2013-11-13,236.1,233.7,236.1,2.4000000000000057
2013-11-14,236.5,240.84,236.5,237.58,237.58,680900.0,0.0,1.0,2013-11-14,237.58,236.5,237.58,1.0800000000000125
2013-11-15,237.0,245.81,236.8,245.09,245.09,1579700.0,0.0,1.0,2013-11-15,245.09,237.0,245.09,8.090000000000003
2013-11-18,244.98,247.4,239.81,241.27,241.27,1224200.0,0.0,1.0,2013-11-18,241.27,244.98,241.27,-3.7099999999999795
2013-11-19,241.97,248.75,240.68,245.46,245.46,1203500.0,0.0,1.0,2013-11-19,245.46,241.97,245.46,3.490000000000009
2013-11-20,245.67,249.96,243.0,246.12,246.12,1014400.0,0.0,1.0,2013-11-20,246.12,245.67,246.12,0.45000000000001705
2013-11-21,247.3,253.22,245.31,252.43,252.43,1399500.0,0.0,1.0,2013-11-21,252.43,247.3,252.43,5.1299999999999955
2013-11-22,278.0,289.97,274.98,285.616,285.616,4698000.0,0.0,1.0,2013-11-22,285.616,278.0,285.616,7.6159999999999854
2013-11-25,286.54,297.98,284.51,295.88,295.88,2727900.0,0.0,1.0,2013-11-25,295.88,286.54,295.88,9.339999999999975
2013-11-26,295.95,297.8,288.58,289.2,289.2,1584800.0,0.0,1.0,2013-11-26,289.2,295.95,289.2,-6.75
2013-11-27,292.8,295.89,288.0101,293.83,293.83,939700.0,0.0,1.0,2013-11-27,293.83,292.8,293.83,1.0299999999999727
2013-11-29,290.0,295.49,290.0,290.97,290.97,514200.0,0.0,1.0,2013-11-29,290.97,290.0,290.97,0.9700000000000273
2013-12-02,291.71,298.82,290.52,294.84,294.84,1128500.0,0.0,1.0,2013-12-02,294.84,291.71,294.84,3.1299999999999955
2013-12-03,294.17,294.25,286.56,287.76,287.76,1419500.0,0.0,1.0,2013-12-03,287.76,294.17,287.76,-6.410000000000025
2013-12-04,285.9,289.239,282.38,285.82,285.82,900200.0,0.0,1.0,2013-12-04,285.82,285.9,285.82,-0.07999999999998408
2013-12-05,284.95,288.73,282.12,284.92,284.92,1159000.0,0.0,1.0,2013-12-05,284.92,284.95,284.92,-0.029999999999972715
2013-12-06,289.55,292.859,283.0,290.9,290.9,1214500.0,0.0,1.0,2013-12-06,290.9,289.55,290.9,1.349999999999966
2013-12-09,292.99,293.2,284.7,286.18,286.18,1190000.0,0.0,1.0,2013-12-09,286.18,292.99,286.18,-6.810000000000002
2013-12-10,286.83,288.8975,281.2847,285.23,285.23,937500.0,0.0,1.0,2013-12-10,285.23,286.83,285.23,-1.599999999999966
2013-12-11,284.66,286.02,277.19,278.04,278.04,1270200.0,0.0,1.0,2013-12-11,278.04,284.66,278.04,-6.6200000000000045
